sexo,altura,peso
mujer,172.73195628264872,64.45703242488969
hombre,179.83595974746328,88.99987927729302
hombre,180.29852304145297,82.50780512279462
hombre,176.4694213864493,94.75744399565961
mujer,159.7477903326691,59.4020923015169
mujer,156.52268170156245,50.982171024455845
hombre,182.7640622086393,92.87085491215589
mujer,155.70654171785228,57.561324843159845
hombre,159.18811689476752,75.24439853780721
mujer,156.19592281214426,58.627678653825846
mujer,158.53633453133966,54.82827882404429
mujer,152.93636306843354,53.92400297103947
hombre,175.20361867310834,86.13735309983564
hombre,180.38558757709848,92.34899408370998
hombre,179.1310849789675,87.47189343300805
mujer,161.03906105416465,65.82841217990082
hombre,162.7926971555522,68.69432587759107
mujer,156.43147892533463,53.217601695360095
hombre,185.73098034225805,100.3149936407655
hombre,182.53924693052195,92.18042683515407
mujer,149.27996428122438,46.90260349711476
mujer,165.19607926649516,62.724025093004364
mujer,155.78965587155508,51.96750929866685
mujer,159.76250848772193,58.23771403732012
hombre,174.55034545871578,78.7713105300993
hombre,180.7452212746808,89.35817401180354
mujer,174.25374253786845,81.16941160390026
mujer,159.39615505735102,59.47567448543233
mujer,159.96965957894878,58.855124700259815
hombre,188.52178418916725,104.70197596096652
mujer,160.44836686646522,64.3307017141791
hombre,182.28513020386035,91.61045981007837
mujer,162.16597912046345,65.94747774810388
hombre,194.56446470462353,108.58283478342489
hombre,187.40443717951928,100.22176338051126
mujer,155.85310289326833,55.90932097260771
mujer,161.93279488650774,58.83246238702492
hombre,177.15186650240065,85.24604955624774
hombre,173.98089500648203,69.91721543345761
hombre,178.2528999130622,89.86052832972977
hombre,182.58204972472979,94.0317529525237
hombre,169.87853823264763,78.62025423871448
mujer,157.92581937937496,65.31562963073966
hombre,186.28255860614578,98.32865712606382
mujer,155.50666166160457,49.48311195842499
mujer,152.58527594575827,57.25449449026936
mujer,148.43315271290575,44.481257280448375
mujer,164.7902185635585,67.86523535079778
hombre,166.72950116896473,77.05559321909163
mujer,154.84103871625496,49.5413108328758
hombre,165.5898700257002,83.96273949935218
mujer,152.1249327385621,43.321816503317315
mujer,157.39946762427638,60.14283586557906
hombre,168.08397649006304,75.50631535867106
mujer,164.45758844863926,65.51495561697838
hombre,178.56245455909115,89.05303114857155
hombre,166.3439964919515,78.1275908174914
hombre,165.1788250824153,70.14303735397048
mujer,169.20058905713924,76.61527972374948
hombre,173.20433737956765,91.27404695841633
hombre,166.9795014811526,66.13423216760533
hombre,177.24161693802313,86.95748525681381
hombre,165.79478996332332,67.9203767045155
hombre,184.90369378857892,89.01637363999856
mujer,161.80867158793592,60.25980709128526
mujer,162.1995934660332,60.24650692792602
mujer,158.73085901327062,53.140101425141154
hombre,180.29328059431506,86.58589817545949
hombre,177.87744148152467,88.79630652642729
hombre,163.16937718161023,76.94239838887263
hombre,178.04698361839755,91.503158794684
hombre,168.81705325648494,75.20512952968146
mujer,159.33780285810948,49.2212443353086
hombre,171.09870445897096,74.3581028460213
mujer,149.23132234881908,48.401256750395255
hombre,169.25826932025373,70.56129792673093
hombre,167.87957101857506,79.5688895055317
hombre,172.55104582183918,83.60363384669773
mujer,151.12341128857926,56.897374868175966
mujer,162.21293900448484,58.113328937605054
hombre,173.41644634454013,83.58728423560403
hombre,183.63586292311516,96.0623858818648
hombre,176.95154750966506,82.62142293664066
mujer,158.74831043401184,64.96542515433822
mujer,164.10777343486478,70.14863824859744
hombre,172.07155561501457,79.84792519925126
hombre,172.52856943677602,73.23688501344209
hombre,181.17743572460756,95.43101770394266
hombre,162.20958431046526,70.25180022690928
mujer,160.40289353354618,63.7282100364347
hombre,177.65839643978808,78.32317917253832
hombre,178.26377798329918,96.79525259774599
mujer,159.5560790605115,64.89169293625653
mujer,168.64298410830745,73.52343963382158
mujer,167.85509769155888,74.96428451093843
mujer,159.1951081990493,62.355831069477226
hombre,161.44564516791223,71.17515364013222
hombre,160.25998738197094,70.16466956059153
mujer,160.6584048059336,65.151861825049
mujer,159.85502180367385,56.38038114227121
hombre,177.7915232337453,89.01800666605551
mujer,154.3895480143047,51.458080884493846
hombre,174.12761560663262,88.01098763514823
hombre,177.7156709787884,85.99689382612219
hombre,170.18903181870976,77.70605923323647
mujer,158.87206725915837,56.041922834891125
mujer,173.01474013657798,75.55870494051263
hombre,173.40329622493644,89.17003026900983
mujer,157.67690828836223,58.20733996370306
mujer,167.7809004816252,68.40103965786486
mujer,158.10758512844092,53.10534276745681
mujer,161.8649476759949,73.4077575368486
mujer,158.0969051192551,63.14836002884569
mujer,156.40462640119117,49.411571708895536
hombre,174.98084114546413,88.19068989338454
mujer,164.44322055384572,58.34241808559966
mujer,164.3768413555018,65.20469162870327
mujer,150.50192269792268,63.030787965767736
mujer,172.1127103090512,70.6561906477966
hombre,167.3938430598846,75.93036175229149
mujer,156.23891339656222,61.17836594335669
mujer,175.57819796410394,75.12099364564435
hombre,175.83678589661207,84.21995771765317
mujer,168.18096890254668,70.19678502967118
hombre,172.4199992184371,92.16505549110869
mujer,162.86411846186144,63.23300644853374
hombre,172.57467412358756,83.80935314558279
hombre,187.21330900114418,104.95914293001171
mujer,162.4256063274465,62.906045916208924
hombre,180.06699912998278,91.24237059201062
hombre,182.76488752948728,94.0849693774148
hombre,176.30446181985275,80.90210424752797
hombre,162.73006965443048,66.07643095428993
hombre,169.85456981072986,77.15675275075843
hombre,178.53339639189514,87.31028081219078
hombre,177.23580267627221,86.7485480563536
hombre,182.9867895709279,93.76234602970564
mujer,160.20802915565292,70.34098351479625
hombre,179.0436361739302,85.52562670709972
hombre,181.98485270560425,90.72978845556158
hombre,164.60251683278568,75.01883417203346
hombre,174.3450153428874,91.96167093087057
mujer,159.14952684531175,54.85262755029396
mujer,162.355825707085,63.74034836957419
hombre,186.02144207398723,91.09820967032503
hombre,187.42376765687402,100.74609491729726
hombre,181.2371502975343,94.81737569702409
mujer,162.37118383742123,66.50269115543631
mujer,156.1978794128168,66.02325015066334
mujer,166.91476282826744,66.68063037553846
mujer,169.2581188917804,66.32430459149082
mujer,156.7686139561897,54.46394693316396
mujer,166.3113325737308,62.570339240878845
hombre,172.11240007378524,81.00561408927457
mujer,148.8507001208334,46.35080789852702
hombre,183.3221590221097,84.3435453954601
hombre,178.26958810286686,86.03189013950774
hombre,171.97154545144855,89.21077027630791
hombre,158.73662206648288,65.44116068803106
hombre,173.43309890118135,80.66225122644991
mujer,154.6510831351633,63.04544837158096
hombre,164.04656901868609,71.3731450281346
hombre,181.0428226526912,92.94477763120956
mujer,157.71137185463178,56.03515019092447
mujer,164.39081609918267,65.15990043055696
hombre,166.3259839154682,79.06166257283256
hombre,180.27061769246924,86.17056276602031
hombre,182.01045538694717,92.60509377340752
mujer,172.15792927076882,75.40116361731235
mujer,167.64217020610027,72.00271793491868
mujer,156.2833540615466,58.27548930169078
mujer,149.44964999370268,53.12748401153822
mujer,166.9847412657736,69.2346324713707
hombre,184.30447308001104,94.522049494059
mujer,157.78454290518806,53.38488391393447
hombre,183.0761822691691,96.57455519749631
hombre,172.18074231872706,86.29957842777571
mujer,166.84728707617552,71.95484627329667
mujer,156.44892830818333,55.36635540626692
hombre,168.4432290736113,77.27901772131904
mujer,165.07895246885386,62.4242925616635
mujer,164.67702216268864,62.75031712320753
hombre,175.1326386894836,88.80416748969351
hombre,173.52580205184762,81.25499777600226
hombre,187.57142322448811,109.57778412073797
mujer,164.4786984339221,63.66781118017062
hombre,181.49249295212223,88.57878917614048
hombre,177.04223794219465,89.39977163433741
hombre,159.27575392770365,67.93623714473202
hombre,184.69667034116716,93.88270129560902
mujer,169.1582597360881,68.96606142912297
hombre,177.57904535803718,85.32426422452258
mujer,158.11713290865825,53.9094399955684
mujer,168.0938922112163,68.77821052513555
hombre,177.9346403547779,84.52347057587208
mujer,165.86812294169695,67.70665664301994
mujer,163.96953318774865,60.949638667676865
mujer,156.29962891379415,58.71593448792229
mujer,165.68423176959053,64.01153763844326
hombre,175.78412504914303,88.90972463245052
mujer,163.48936263258165,61.42683970024821
hombre,186.28148610406905,91.98832800770585
mujer,178.0000612402153,83.44943350245912
mujer,163.95254383895477,56.6140303727007
mujer,173.5669566724442,79.33594441771197
hombre,176.6653016774436,83.23924708805332
hombre,181.68366376621015,100.08611457679018
hombre,176.66617965170414,92.32642419708569
hombre,180.33049724196619,84.21056514373264
mujer,155.51012331223498,59.13419002840993
hombre,182.549828152931,99.29663871052735
mujer,167.444021543421,73.27150929465692
mujer,155.22124049183006,55.89399217845187
mujer,162.71895008602098,62.17629679775729
mujer,161.8618644938062,56.81409235882806
mujer,172.75655310189265,77.8246191546339
mujer,149.97945250147654,50.603438149302626
mujer,167.93178265384856,71.449562746370475
hombre,180.80325349871063,92.7098038366804
hombre,177.1280231163316,88.8868328343053
hombre,169.81606229078847,76.727246820211107
mujer,163.8317539887816,70.769692557305
mujer,170.29410400746235,63.7894294184101
hombre,181.0520387865467,98.71033051307569
hombre,175.0813671552494,81.91438521681198
hombre,165.20470166373113,73.84087593355115
hombre,170.46053644780633,72.50277921881444
mujer,146.76940830676065,57.14304896184922
mujer,165.53859923570784,65.17674730426663
hombre,188.19646742702963,98.62377669335298
mujer,166.9123883345859,63.126780124851294
hombre,179.71058184766028,93.4893995863285
hombre,179.09644179625218,79.22285261474161
hombre,174.7343728240393,89.2930632617079
mujer,158.35786968726853,55.040409720037815
mujer,162.13573068442528,60.88082964981264
mujer,165.79297989151598,70.0021128220947
mujer,157.84608621610323,59.14019088169405
mujer,160.48202727373763,65.54230194999359
hombre,172.9432758904029,77.06673591172317
mujer,158.39785324438026,50.86420464939335
mujer,161.94462973289768,61.03041901056899
hombre,171.600238774706,87.40985227650317
hombre,193.09422258928458,106.87450547385114
mujer,156.5207313890178,49.70555507526348
mujer,153.85755906032486,52.91543506575432
mujer,168.16938660966335,66.9787466358781
mujer,157.50243950925298,57.547594553369684
mujer,156.04410373457324,54.17839979740821
hombre,171.21111434883704,71.91539371799036
mujer,160.5679665968002,57.53333696899471
mujer,156.86872698727262,49.84168433556191
hombre,181.1881587708805,100.16828123505954
mujer,155.21784196531445,50.615838335235715
hombre,165.69123784963293,76.43917458550153
hombre,176.34853581455675,76.8173032307565
hombre,185.00531882374196,94.8683853766647
hombre,173.17482778135633,74.79629561950469
mujer,164.51801508752513,62.98266255374726
mujer,162.79137789880664,64.3996364097178
mujer,157.71600472613946,52.89419620770641
mujer,147.59854445851855,43.60861131983484
hombre,177.77258134846304,84.18822170206612
mujer,163.51313428095446,58.57531696709053
hombre,173.42557837735401,88.42103836085101
hombre,187.49907777673553,88.46664732194634
hombre,183.38540741789814,98.7828793850684
hombre,180.8301220819751,93.40686956559722
hombre,170.04360463410092,78.89746397779395
mujer,174.1822642229943,69.45362674766031
hombre,188.34878384775155,96.16117651353223
mujer,169.37355545137515,66.66022558394127
hombre,183.92288783989733,85.79115054651473
mujer,152.8596808020483,57.2346050804827
hombre,159.8903356240496,69.78878384863296
mujer,157.2127208680747,56.31280096336659
mujer,149.75850260053596,43.37579984534521
mujer,155.21640012146636,53.80693526375114
hombre,180.60816702339386,93.54160664160489
hombre,174.4656294112285,92.21283122774017
mujer,157.99993000294512,59.69775239738271
hombre,170.88573210110778,70.85660301311371
hombre,175.67653172244036,79.00100196193769
hombre,180.07579566533428,88.60741850311014
hombre,184.42355141399463,100.19254503965469
mujer,167.51213898116603,70.60162445046477
mujer,162.45277420918404,62.688908664122046
mujer,160.28666031007353,60.316159169110946
mujer,174.461583853234,75.16371638351401
mujer,148.30288715209426,45.69695233173493
mujer,169.51930175945068,69.28029038545576
mujer,170.4843032920861,71.99558121511795
hombre,183.5922170796547,87.2892592975352
mujer,170.15107603421382,70.78436461781524
mujer,164.18777664462664,54.05618657455698
hombre,183.45814504676372,91.4058208395226
hombre,168.79428061216467,73.7534200580342
hombre,182.79150084934233,96.804910272706607
mujer,166.75228954441963,70.06119401347131
hombre,189.44199174676268,96.58078036787988
mujer,164.55530010350995,67.2393231170826
hombre,188.13832376736445,98.94588376673515
mujer,162.78143758662256,62.28320376721263
hombre,171.24995539556042,79.371906846849825
hombre,182.35301035037307,90.5540206636689
hombre,174.32222316013628,87.48736105842497
mujer,163.65740914823243,72.17917942767507
mujer,165.3460668201387,64.49348081523304
mujer,165.38916755139707,69.70772722765962
mujer,159.30680094434052,62.61829600682354
hombre,159.48403845599256,62.207852774462616
mujer,157.2410329888857,51.89947463205224
hombre,175.28834802733226,86.53511479182937
hombre,188.9924626802869,99.98624019323373
mujer,167.80294180749013,77.8878274923567
mujer,155.8646931223708,52.17461605766921
hombre,183.20721722234987,97.94621708088432
mujer,156.4073256478488,55.512308061468175
hombre,178.78856979424305,81.01966079598333
hombre,169.8950611227227,84.9744771852909
hombre,164.43220616630944,67.97301819762083
mujer,172.06559932689973,73.52582550684986
hombre,172.20839402850356,83.67674889173253
mujer,174.6494755075838,69.62145155166645
mujer,155.5860099243733,52.49796339103567
hombre,174.22724904538288,84.89334651173485
hombre,172.15632759668054,82.52048784755749
mujer,165.42782727071193,66.94093363264957
hombre,171.9211444526434,80.88628604562487
mujer,163.0404292298437,50.965676226776516
hombre,172.55618788685373,94.08079078882756
mujer,162.03226401533513,58.5915096247397
hombre,174.05536350436415,87.93213345829095
hombre,184.83987116371617,95.42792315114858
hombre,173.76994994091024,83.35665100557382
mujer,168.99873847301166,62.357766980483866
mujer,171.22129723067545,74.77915134821144
hombre,172.44883388143748,85.44646785241207
mujer,172.22162519765027,73.61679940752144
hombre,166.82311078775427,73.90334948489532
mujer,162.95555260502022,57.47452724396367
mujer,168.82298400073338,60.14284964705945
mujer,150.10955507962544,50.069947614421196
mujer,158.3125632180841,50.72034779251726
hombre,182.50186802932285,87.60430400243743
mujer,157.82056807950866,59.93890198059421
hombre,169.0535734624311,78.54423408525277
mujer,162.86931281438078,61.997810014923935
mujer,161.60678703529004,65.252957698585
mujer,169.1237155815507,64.91326370999107
mujer,168.21859248375608,70.74335802949665
hombre,176.10277232143343,82.50183236095963
hombre,179.98274094657387,86.43203297792095
hombre,174.26484949901516,82.32135094725557
mujer,170.14602984504154,74.09872136935634
mujer,163.58153723461513,65.45890427206339
mujer,156.41998234140277,57.84199140853675
mujer,154.81188665385687,52.000504664591816
mujer,168.45561793403573,65.84465618976408
mujer,164.95897183834973,64.44202995121546
hombre,189.79931313738365,93.90614414526178
hombre,184.15192185022158,91.34974033998739
hombre,175.82049755195743,76.34026971021304
mujer,164.58137436042531,78.22942221094625
mujer,155.159399273482,57.606459126562584
mujer,168.09494285653767,64.61075288702926
mujer,168.31148942966107,64.00865297402096
mujer,152.1907819590422,53.66392660678625
hombre,169.67515208904837,79.29482123218678
mujer,159.72140895194073,54.35663670159875
hombre,175.36959079156117,80.71772231137004
mujer,167.64191134899468,72.08610613414733
hombre,174.49154989464853,80.6408380336102
mujer,157.43994385315563,53.291125719876185
mujer,155.4205893510655,50.84928468457377
hombre,176.91013805092024,95.99738101239959
mujer,165.66676598864763,58.49863946406947
mujer,160.57109064155998,64.51918921736686
mujer,150.53160570630126,53.24346009060115
hombre,173.71436742843238,82.30798693785752
mujer,163.21618856482675,63.527255012120925
hombre,185.5144469375688,95.9095481354419
hombre,174.87767833448407,85.97547756506818
hombre,187.4083002095021,101.7576102406657
mujer,161.34225938997275,59.084388471404274
hombre,179.9940529473377,83.9965183821682
hombre,159.40536870377713,63.54078265894996
hombre,172.5690690153678,86.6727857253762
hombre,177.89438187155542,90.37310327238072
mujer,173.32527080276282,66.53021202242469
mujer,169.656925909324,65.61108429428735
hombre,182.4129087575204,93.28408828842525
mujer,152.71538626901156,49.553184562727076
mujer,166.12368534747077,66.56852608809795
mujer,166.09192735957944,63.01734133604079
hombre,179.79549466087443,90.11836684849722
mujer,162.65016009604724,62.831696074917055
mujer,163.49368100607393,57.31316096789181
hombre,183.10106017520667,93.04124227996942
hombre,175.48809778500365,89.88001389773783
mujer,171.67565317405828,68.1224106387644
hombre,175.89681317807646,88.85193845043797
mujer,163.16386459401488,66.68408701945356
hombre,180.98397917188134,93.02532907359308
hombre,171.6499977215227,75.91435459980664
mujer,160.53902935168776,60.557886500527005
hombre,172.95209087146984,82.28493357769945
hombre,167.22894980572102,74.74001046841813
hombre,169.6121520715216,80.91488370683632
mujer,176.4546195126594,78.88818359150187
hombre,158.1744397573298,69.88915289609251
mujer,165.66486943056142,69.5130495311125
mujer,166.84478393198322,65.45816068227525
mujer,148.5657862203695,42.21617470990178
mujer,152.70859496264984,49.955661790932844
mujer,160.54534927816852,63.627447458199995
hombre,178.7853293850734,79.75738620013341
mujer,150.99646306065583,50.78961691142058
mujer,167.3346623486895,64.71344740775415
mujer,162.5675762140718,64.06685709480159
hombre,167.07017211045155,77.10963620411158
mujer,164.493513364075,68.82984590532062
mujer,169.22634225178084,67.87212639225099
hombre,176.4137961917962,93.114407334862
mujer,164.41583712361526,59.120003639011664
hombre,170.104527482719,81.8284200580955
hombre,166.85978771522426,76.20936161983471
hombre,176.54076309048494,85.465310639141
mujer,171.7357854647025,71.46564748725615
mujer,167.08278853870306,71.02190985431987
mujer,152.78232694536948,50.42022988592284
mujer,163.11072476322545,65.95836991543149
mujer,165.12351830704762,66.0579104576939
hombre,169.55825655837964,64.17876450554016
mujer,150.16099709209732,48.6842849921778
mujer,165.27281574077625,72.84272869318596
mujer,159.21063536678432,65.32236249782548
mujer,154.36101813428127,46.783368237420646
hombre,181.31174520731747,93.11224500778809
mujer,160.90184435183662,65.92281325891543
mujer,170.56439927747752,70.80494497084578
hombre,170.9974154479906,76.4413741178609
hombre,163.36787523539948,71.4757083982859
mujer,167.07178741393977,60.70261014003207
hombre,180.27971301555007,86.78218556064648
mujer,163.28833472748713,65.00997014946515
hombre,183.36114193640202,87.90256841882072
mujer,144.49036645587657,45.24273747144389
hombre,169.54937783150365,75.36391784568545
hombre,181.7908331601963,79.8986191730501
hombre,173.05062688592497,88.30114782938941
mujer,157.66994832975917,54.20567399801484
mujer,164.2677169882422,67.46275771586731
mujer,163.2323747753844,67.98231921741194
mujer,169.56724737360778,67.47913957665253
hombre,171.96000180884448,83.87213555210498
mujer,156.23333889539146,46.61719427957232
mujer,157.02194360401708,55.07591392792622
mujer,164.81057003761572,69.24872085607083
hombre,173.38044778933676,84.39598362883034
hombre,170.88408172867474,79.86785001177343
mujer,165.2429213984594,63.94552553079081
mujer,150.86309103130898,59.515125655582864
mujer,167.31639362598798,70.4735479578781
mujer,158.0031489108535,59.128678144398044
hombre,181.47587190982466,87.39040863766958
mujer,162.86758902320045,73.22127918467147
mujer,158.26489881181493,60.746080083078795
mujer,160.7234774243573,52.89311367594978
mujer,156.9085988639242,58.13918342191273
mujer,164.27927244518153,59.42551310823541
mujer,163.7942546435866,60.227964370842436
hombre,179.04808611659797,92.08812090038245
hombre,167.2021948728942,87.37538316207642
mujer,160.112187238583,58.943236913449624
hombre,182.81405409591645,96.03049616448669
mujer,152.94202424043806,49.67725437050376
mujer,155.30505530198775,50.50449351218058
hombre,173.94943442596065,81.94601782243242
mujer,156.63418855691506,52.402085253638965
hombre,177.01702733470003,83.6323856677009
mujer,162.368809146734,63.263017972553
mujer,170.9714611871522,69.72136127540047
hombre,172.4779403533829,80.01451319426789
hombre,173.64205192317644,81.51693743773492
mujer,156.96915146583146,48.12386020577102
hombre,173.43096571950818,90.42008649021027
mujer,163.05042769608016,62.441607818550104
mujer,161.746229775452,70.17523172377881
mujer,164.30905180221706,54.400268117699106
hombre,179.4475630709399,90.5520587039165
mujer,161.28910424486872,55.984493866252805
mujer,176.53101720485864,80.64336552614354
mujer,170.10637599926812,75.3784693706302
hombre,184.55545689038712,84.34406972549378
mujer,154.50616228774828,52.662845546675676
hombre,164.60546933025714,66.75559767518475
hombre,172.01469362440935,79.5625994795105
mujer,158.89626421622435,61.68450640995298
hombre,175.1424474115204,80.76436684676158
hombre,174.24933506135855,86.95738179240793
mujer,167.3569566103272,61.971559744852385
mujer,154.67207945510225,58.03084882251344
hombre,179.3164422891556,85.3681553898594
hombre,179.817528466366,91.90951329505343
hombre,173.51803835262345,78.93230021609521
hombre,169.45343309595816,77.03966219145386
hombre,182.7377867189613,94.9289960718429
mujer,157.97789175916014,56.243251947394036
hombre,194.19244791606096,96.82075371328318
hombre,166.9178997897715,73.84264070397454
hombre,184.2050342454728,100.50378058974326
mujer,146.80826886185042,50.89254694257006
mujer,168.0265809303324,68.35574984226068
hombre,185.09793614531492,99.21884181514149
mujer,171.52838508429377,71.44503067434711
mujer,162.80436624845422,66.42816743561697
hombre,172.4751746077163,80.34072315868883
mujer,164.4458092119049,75.71514401204728
hombre,172.86944601930142,85.06392115569943
mujer,156.80899913179664,50.06249845335445
mujer,162.6992190440681,67.83832368337723
hombre,161.80628989948036,69.11474366439901
hombre,172.66910479847462,83.52181985663887
mujer,169.86047961516525,68.22081403805359
hombre,179.9094208991147,92.72804087271939
hombre,175.9704462096544,78.49267422142115
mujer,156.21123579718397,57.11801720840611
hombre,175.13689913577448,87.62610865887878
mujer,156.44990537677555,53.148128633784744
hombre,175.80901417225928,83.7763207161582
mujer,156.14879607101315,64.56101447276812
mujer,144.29820589859546,38.12932473015795
hombre,172.3170607662189,81.38047350797646
hombre,183.31025315115366,92.85843680823271
mujer,157.30233754846026,53.088261455818184
hombre,168.5329149513019,77.8995979709694
mujer,170.57760596467372,73.65540917740266
hombre,168.42326636261043,82.44048053273868
mujer,161.1310859453304,75.00373546854635
mujer,160.17871894338063,56.30635896580911
mujer,161.19883744846288,60.72271665256068
hombre,172.71595952379317,77.88140600548316
mujer,172.77659717054712,73.68159528965319
mujer,168.05384436946508,71.65207691192343
mujer,176.8865691569649,71.12747240363504
hombre,172.32924693739287,76.13435794208911
mujer,159.33037679649732,54.54229360125014
hombre,171.39165936174527,81.67355374727403
mujer,161.14656805577937,59.02980995108399
hombre,180.50282767128607,90.90992431723438
mujer,154.38119963719961,51.586480527610355
mujer,156.9291823122972,53.51991461267851
hombre,185.48148230416595,92.99251640827501
mujer,151.85837778878354,52.957906776283274
hombre,177.95070069179005,101.931508683726
mujer,157.9847166420699,55.514663190812044
mujer,161.35343958048102,66.60316327521213
mujer,164.15586862995764,62.14021434343183
mujer,158.60460311055613,57.314757369610874
hombre,183.19121484972524,90.75257293419662
hombre,167.66049129635337,75.65626932952246
mujer,156.2803356156747,52.024314534253406
mujer,150.5703210883532,39.36149246425952
mujer,167.9218914804717,63.872301573904615
hombre,164.82168002731592,71.2339279987588
mujer,172.0669696666251,69.15049418909632
hombre,175.070284441567,90.62718156588102
mujer,162.11350354334115,58.571776588597444
hombre,165.6707168251615,72.85874172703822
hombre,185.517557879306,94.89235080188303
mujer,176.11530858364864,75.93901132908336
hombre,171.77861633987624,80.37556670826922
mujer,160.1075962867362,56.83655831259418
mujer,162.94500347478524,59.08685486864891
mujer,165.75898259228137,67.76861700701649
hombre,171.83807626398968,74.79200773480744
hombre,166.9241740352141,70.29452088250376
mujer,154.15056875351283,56.88302965456321
hombre,165.33534723536377,75.84739044198032
mujer,157.87004791054068,60.71464449158281
mujer,156.09952098893206,54.155469364458106
mujer,166.8617157263136,63.695610800426316
hombre,181.85190704585298,94.1316532850146
hombre,183.96154715356556,103.72551496599736
hombre,171.491578815226,78.60458388121097
mujer,157.70249010086778,56.82896946944266
mujer,168.48413126493247,66.91974027623333
mujer,167.57543982202156,72.960798158899
hombre,187.8658703293626,90.6032438658287
mujer,170.45899480772428,73.18135827167717
hombre,179.79717611593063,95.6808846583369
hombre,161.62332760855375,71.88470221361806
mujer,163.22547891119927,67.2208873251867
hombre,164.3827665017767,75.7015884637881
hombre,170.66787324081164,84.76270704216944
hombre,169.9064793243818,84.35041463874494
hombre,170.01401223435417,79.29342136584546
hombre,172.11064037838185,78.01405210801657
hombre,175.8991094104088,87.40494165875258
mujer,160.30922791729589,56.54279414685513
mujer,155.45052652443232,52.50321136784638
hombre,171.90741313079042,76.83403760059701
hombre,193.10878793215002,105.23800234917354
mujer,159.76809486433962,62.25146648921832
mujer,155.72071410018617,54.19330895055562
hombre,167.44396829237203,79.46708662573648
hombre,174.814106912014,86.41609852096082
mujer,152.27278088756194,50.38822325271109
hombre,176.5697267460061,85.80955782992473
hombre,166.62377909533387,74.84897379630314
mujer,173.04797713726438,62.905261974330955
hombre,168.0625627392749,74.9781171672156
mujer,158.6375270113236,62.67742662758371
mujer,174.41842739807112,76.34896315401278
hombre,172.02721390929378,80.7701322967828
mujer,169.73399554242295,75.18270282656738
mujer,172.13964816125312,67.77757781056867
hombre,170.83836277870768,82.29802947118162
mujer,159.13848708773622,55.60864260363642
mujer,151.5563359521572,57.23893082288055
hombre,169.28712712168533,78.05983138411939
mujer,150.321597326375,48.36793729515729
hombre,182.8238565002542,91.99364490624822
hombre,173.25259505276534,78.96778841677335
hombre,181.44077458695213,98.13520185851995
mujer,163.0845507252922,68.25377642711467
mujer,160.83728802236888,58.798618195627455
mujer,160.87968736895914,57.250891785513964
mujer,167.7913082924895,64.0094020312917
mujer,158.96961801320302,60.12771136895823
mujer,175.38999873138988,75.40272760114597
hombre,180.95750360645488,86.98381925281876
hombre,183.86442536420276,90.34944535367289
hombre,173.21806296954162,86.01334290865735
hombre,173.70462810360448,81.38224665539545
hombre,170.76423440911887,74.05474878553812
mujer,167.91959070461124,79.88781153484435
hombre,181.2439915648799,92.12948833462522
hombre,175.18044617547983,80.54748970638273
mujer,171.2424446518644,70.9768721099777
hombre,167.30820360583618,75.999011537752
mujer,156.81169990467245,48.2166703642139
mujer,160.210561382878,66.54821783115773
mujer,167.2891470428041,67.89144284904738
mujer,157.21254598819536,58.691936057900854
hombre,181.48790229954412,90.25320074083271
hombre,165.95071630911517,79.11903085433742
mujer,170.70738254934378,68.92756766589443
mujer,171.08720214208765,74.14123400246294
hombre,171.2337464735158,74.68514134605245
hombre,173.86575368127598,75.5752578196984
hombre,179.78537196739342,94.90889652129145
hombre,181.11260634986752,87.35973603374065
hombre,164.0263725807989,68.03311385394576
hombre,164.9029545715514,71.76088941850077
hombre,165.64751220698787,79.2438078868738
mujer,169.70863023354661,71.04787687194803
hombre,185.73087860347852,91.37181144271028
hombre,171.3389304425711,75.37496730765085
hombre,178.04174490510334,88.87318590168341
hombre,180.56621765634762,82.7981678419483
mujer,161.05145570938544,58.60561223660743
mujer,161.65079515158072,53.53858319110367
hombre,171.21534200087396,73.75879292647242
hombre,186.65773049233442,95.11865619052675
mujer,158.99068778059274,66.1324674130836
hombre,187.23998019094063,101.25216922196428
mujer,160.99805611689376,63.050059991082016
mujer,159.54769579263012,51.79326373538672
hombre,182.6537154078274,92.42637881693123
mujer,155.7484423324672,43.989699429191326
mujer,147.44290537653623,41.82360094993772
mujer,169.28682377562677,72.29587557588775
mujer,162.98639167085707,64.96620373468757
mujer,161.83856374085101,65.34832611689586
mujer,157.93562712168298,46.703149571657505
mujer,168.273377721288,63.78216831062181
hombre,185.88168940354467,94.60414061047055
mujer,172.09799933634469,73.79698104507166
hombre,181.67870114521872,91.84517908931223
hombre,164.6466198221096,75.25671518483568
hombre,180.13716711347124,89.16639106304875
hombre,175.1464114204829,94.1082521766251
hombre,164.0151580121394,80.05366939793456
hombre,163.66379953742597,75.50131515757658
mujer,143.6340614215452,41.153957989544395
mujer,165.54738438974988,65.47397803622532
mujer,162.29944665961827,62.6001980623358
hombre,175.2905523132364,82.75706797767081
hombre,170.63958411035014,76.93274261498901
hombre,168.67618229466402,82.40152189967209
mujer,152.98438785956333,43.45798081280779
hombre,174.42952738154193,82.520093450582
mujer,165.2096389718288,64.25980991107971
mujer,155.61690460987413,45.8639483699362
mujer,158.24032483740496,62.964719029590555
mujer,165.4939028836885,62.42619307034098
hombre,183.8029199627119,97.87359593386867
hombre,177.23589220788307,79.76890107100958
mujer,163.70529787220613,69.31886444397168
