Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow
3059246926,"Jan 31, 2020, 2:09:01 PM",Afternoon Ride,Ride,,1259,8.00,,false,,activities/3059246926.gpx,0.0,,1259.0,1228.0,8008.7998046875,18.799999237060547,6.521823883056641,29.365617752075195,,584.4000244140625,703.2000122070312,8.100000381469727,-1.302317500114441,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3070022890,"Feb 4, 2020, 5:55:15 AM",Morning Ride,Ride,,1678,6.93,,false,,activities/3070022890.gpx,0.0,,1678.0,1665.0,6936.2998046875,8.600000381469727,4.165946006774902,127.05518341064453,,584.2999877929688,703.2000122070312,11.600000381469727,1.490708351135254,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3071334316,"Feb 4, 2020, 4:55:35 PM",Afternoon Ride,Ride,,1162,7.62,,false,,activities/3071334316.gpx,0.0,,1162.0,1105.0,7624.2001953125,12.300000190734863,6.899728298187256,26.95730209350586,,584.4000244140625,703.2000122070312,8.300000190734863,-1.310301423072815,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3075899681,"Feb 6, 2020, 6:50:14 AM",Morning Ride,Ride,,673,2.53,,false,,activities/3075899681.gpx,0.0,,673.0,613.0,2530.5,8.199999809265137,4.128058910369873,44.51777648925781,,584.2999877929688,621.0,18.200000762939453,0.9089112877845764,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3078742118,"Feb 7, 2020, 7:19:15 AM",Morning Ride,Ride,,2087,8.14,,false,,activities/3078742118.gpx,0.0,,2087.0,2058.0,8147.89990234375,8.5,3.959135055541992,132.72645568847656,39.625999450683594,584.2999877929688,703.2000122070312,12.699999809265137,1.1426256895065308,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3079755054,"Feb 7, 2020, 3:46:53 PM",Afternoon Ride,Ride,,1254,7.82,,false,,activities/3079755054.gpx,0.0,,1254.0,1229.0,7824.7001953125,11.300000190734863,6.366720676422119,29.25016212463379,131.7501983642578,584.4000244140625,703.2000122070312,6.900000095367432,-1.3099544048309326,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3098271184,"Feb 14, 2020, 7:01:41 AM",Morning Ride,Ride,,2006,8.03,,false,,activities/3098271184.gpx,0.0,,2006.0,2000.0,8037.7998046875,9.0,4.018899917602539,135.1809539794922,38.180999755859375,584.2999877929688,703.2000122070312,12.199999809265137,1.2067978382110596,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3098980352,"Feb 14, 2020, 1:56:43 PM",Afternoon Ride,Ride,,1192,7.79,,false,,activities/3098980352.gpx,0.0,,1192.0,1176.0,7794.7001953125,11.5,6.628146171569824,25.909177780151367,130.6092071533203,584.2999877929688,703.2000122070312,9.100000381469727,-1.3432203531265259,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3133583662,"Feb 26, 2020, 10:07:51 AM",Lunch Hike,Hike,,12902,9.11,,false,,activities/3133583662.gpx,,,12902.0,8444.0,9117.099609375,10.899999618530273,1.0797134637832642,207.61151123046875,183.51199340820312,1164.5,1279.4000244140625,40.400001525878906,0.2643384337425232,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3138220254,"Feb 28, 2020, 6:49:13 AM",Morning Hike,Ride,"",1973,7.77,,false,,activities/3138220254.gpx,0.0,,1973.0,1973.0,7778.39990234375,7.699999809265137,3.94242262840271,127.11233520507812,32.3120002746582,584.2999877929688,703.2000122070312,12.800000190734863,1.2187596559524536,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
3138989285,"Feb 28, 2020, 2:17:40 PM",Afternoon Hike,Ride,"",1228,7.71,,false,,activities/3138989285.gpx,0.0,,1228.0,1228.0,7709.0,11.100000381469727,6.277687072753906,29.225109100341797,130.0251007080078,584.2999877929688,703.2000122070312,7.699999809265137,-1.3075625896453857,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4005460114,"Sep 3, 2020, 6:12:53 AM",Morning Ride,Ride,,2001,7.98,,false,,activities/4005460114.gpx,,,2001.0,1986.0,7987.2001953125,8.5,4.02175235748291,122.57714080810547,35.077144622802734,586.4000244140625,704.9000244140625,11.0,1.0955028533935547,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4005871152,"Sep 3, 2020, 1:23:12 PM",Afternoon Ride,Ride,,197,0.59,,false,,activities/4005871152.gpx,,,197.0,191.0,596.5999755859375,6.5,3.1235601902008057,9.609999656677246,5.710000038146973,691.0999755859375,701.0999755859375,12.800000190734863,0.6537043452262878,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4037960202,"Sep 10, 2020, 5:58:24 AM",Morning Ride,Ride,,1922,7.87,,false,,activities/4037960202.gpx,,,1922.0,1922.0,7878.2998046875,8.100000381469727,4.099011421203613,126.58119201660156,37.9811897277832,586.4000244140625,704.9000244140625,9.899999618530273,1.1246081590652466,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4040142440,"Sep 10, 2020, 4:33:24 PM",Evening Ride,Ride,,1307,7.69,,false,,activities/4040142440.gpx,,,1307.0,1232.0,7690.7001953125,11.100000381469727,6.242451190948486,25.071428298950195,123.67142486572266,586.4000244140625,704.9000244140625,11.800000190734863,-1.282067894935608,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4043852711,"Sep 11, 2020, 1:03:36 PM",Afternoon Ride,Ride,,1362,7.62,,false,,activities/4043852711.gpx,,,1362.0,1264.0,7628.10009765625,12.300000190734863,6.034889221191406,22.76120948791504,122.7612075805664,586.4000244140625,704.7999877929688,13.300000190734863,-1.3109424114227295,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4071686150,"Sep 17, 2020, 6:14:28 AM",Morning Ride,Ride,,2011,8.09,,false,,activities/4071686150.gpx,,,2011.0,1983.0,8094.2001953125,11.300000190734863,4.0817952156066895,127.31021118164062,41.51021194458008,586.4000244140625,704.9000244140625,23.799999237060547,1.0600183010101318,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4105120511,"Sep 24, 2020, 8:04:14 AM",Morning Ride,Ride,,2279,7.80,,false,,activities/4105120511.gpx,,,2279.0,2254.0,7802.7001953125,7.5,3.461712598800659,122.62342834472656,36.62343215942383,586.4000244140625,704.7999877929688,9.100000381469727,1.1021826267242432,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4106715486,"Sep 24, 2020, 4:18:38 PM",Evening Ride,Ride,,1388,7.85,,false,,activities/4106715486.gpx,,,1388.0,1341.0,7856.2998046875,13.399999618530273,5.858538627624512,30.51479721069336,128.31480407714844,586.4000244140625,704.9000244140625,19.799999237060547,-1.2448607683181763,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4109137929,"Sep 25, 2020, 6:48:31 AM",Morning Ride,Ride,,2338,8.09,,false,,activities/4109137929.gpx,,,2338.0,2338.0,8098.0,12.399999618530273,3.463644027709961,122.64250183105469,34.442501068115234,586.4000244140625,704.7999877929688,10.800000190734863,1.0891578197479248,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4110313150,"Sep 25, 2020, 1:54:48 PM",Afternoon Ride,Ride,,1419,7.63,,false,,activities/4110313150.gpx,,,1419.0,1307.0,7637.0,12.100000381469727,5.843152046203613,22.673768997192383,119.27377319335938,586.4000244140625,704.7999877929688,27.100000381469727,-1.2648946046829224,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4118740776,"Sep 27, 2020, 8:59:14 AM",Morning Ride,Ride,,9283,10.27,,false,,activities/4118740776.gpx,,,9283.0,3670.0,10277.2001953125,14.5,2.8003270626068115,171.81515502929688,181.7151641845703,586.2000122070312,697.9000244140625,23.700000762939453,-0.09632974117994308,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4135878432,"Oct 1, 2020, 6:22:23 AM",Morning Ride,Ride,,2100,8.15,,false,,activities/4135878432.gpx,,,2100.0,2100.0,8151.7998046875,11.300000190734863,3.8818094730377197,122.64519500732422,38.045196533203125,586.4000244140625,704.9000244140625,8.600000381469727,1.037807583808899,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4137729589,"Oct 1, 2020, 4:02:43 PM",Evening Ride,Ride,,1250,7.82,,false,,activities/4137729589.gpx,,,1250.0,1233.0,7824.2998046875,13.399999618530273,6.345742225646973,20.774999618530273,121.7750015258789,586.4000244140625,704.7999877929688,14.300000190734863,-1.290850281715393,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4166417435,"Oct 8, 2020, 6:20:19 AM",Morning Ride,Ride,,2046,8.38,,false,,activities/4166417435.gpx,,,2046.0,2046.0,8384.2001953125,19.700000762939453,4.097849369049072,125.39794921875,35.997947692871094,586.4000244140625,704.9000244140625,12.800000190734863,1.066291332244873,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4168472603,"Oct 8, 2020, 4:58:11 PM",Evening Ride,Ride,,1436,8.03,,false,,activities/4168472603.gpx,,,1436.0,1352.0,8030.2998046875,14.0,5.939570903778076,30.867279052734375,130.6672821044922,586.4000244140625,706.5,27.299999237060547,-1.2427929639816284,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4170655946,"Oct 9, 2020, 6:31:49 AM",Morning Ride,Ride,,1927,7.96,,false,,activities/4170655946.gpx,,,1927.0,1903.0,7966.5,10.699999809265137,4.186285018920898,122.66448211669922,33.36448287963867,586.4000244140625,704.9000244140625,8.199999809265137,1.1209439039230347,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
4171735916,"Oct 9, 2020, 1:03:13 PM",Afternoon Ride,Ride,,1417,7.72,,false,,activities/4171735916.gpx,,,1417.0,1342.0,7725.2001953125,11.300000190734863,5.75648307800293,25.952260971069336,124.25225830078125,586.4000244140625,704.9000244140625,11.0,-1.2724589109420776,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
